item_id	i_category	i_brand	r_complement	r_substitute
1941	6	145	[2017, 1763]	[]
1785	6	309	[1780, 1886, 1042, 1573, 2017, 967, 1966, 2007, 2002, 1893, 2019, 2117, 1479]	[]
1681	13	8	[678, 68, 1455, 1669, 1428, 960, 977]	[]
2151	4	0	[788, 164, 1936, 313, 1401, 1758, 1431, 1101, 1129, 321, 23, 838, 698, 408, 208, 1331, 1666, 917, 1413, 1552, 488, 1453, 1656, 2017, 558, 973, 1448, 1427]	[1348, 321, 1660, 1413, 1390, 788, 838, 698, 1483, 529, 1424, 1448, 1552, 1427, 2204, 917]
1500	21	29	[1524, 344, 550]	[]
1696	6	8	[2316, 2058, 572, 2017, 694, 455, 1498, 1191, 727, 1907, 1832, 184, 382, 12, 2045, 1791, 2327]	[]
1510	16	0	[]	[1370, 2057, 1010, 1007, 2056, 966]
2099	26	310	[]	[]
1975	6	311	[1185, 184]	[]
1780	6	145	[1910, 1042, 1570, 2017, 486, 1966, 208, 2007, 2176, 1785, 2002, 1893, 2019, 960, 488]	[]
1893	6	97	[655, 45, 1654, 1586, 2087, 1342, 978, 23, 1573, 1558, 1967, 208, 359, 184, 255, 342, 230, 388, 1552, 1647, 1013, 1738, 1453, 1328, 1321, 1890, 1031, 2017, 1181, 1969, 1289, 960]	[]
1503	7	0	[]	[1358, 1364, 2052, 1601, 1606, 2218, 1833, 2084, 2045, 2131, 1878, 1830, 2250, 950, 942, 871, 1607, 1185, 1466, 1836, 1470, 1839, 1909, 1048, 989, 2215, 1353, 2092, 1710, 2108, 1142, 2217, 1917, 1433, 1581, 2009, 1465, 1766, 2264, 1605, 2059, 1934, 939, 953, 975]
1493	2	0	[]	[]
1725	11	8	[12, 139, 2013]	[]
1853	8	161	[969, 879, 1564, 992, 724, 774, 462, 1257, 761, 1402, 111, 1259, 112, 649]	[992, 724, 774, 462, 1257, 649]
1630	13	8	[1032, 1658, 1045, 2076, 1331, 478, 1944, 664, 1428, 1359, 1949, 1137, 2105, 660, 1034, 1646, 1289, 960, 1735]	[]
1746	8	49	[45, 717, 721, 106, 357, 861, 1749, 23, 1594, 1131, 338, 881, 658, 860, 1296, 1060, 402, 103, 452, 557, 1063, 109, 1335, 434, 1651]	[23, 45, 402, 1131, 721, 829, 881, 658, 357, 861, 860, 1572]
1502	3	312	[]	[]
1547	22	56	[1045, 23, 1890, 207, 2017, 1400, 1711, 505, 973, 1340, 1615, 1342, 1855, 1633]	[1342, 1924, 505, 2191, 1085, 186, 1633, 664, 1803, 694, 230, 388, 1600, 1855, 204, 1112, 986, 152, 1615, 1340]
1518	15	0	[]	[550]
2204	4	313	[1911, 915, 285, 1936, 1905, 1727, 1022, 1758, 1461, 1129, 1494, 698, 1739, 2310, 1666, 344, 1484, 1348, 1660, 935, 2110, 483, 1552, 1023, 509, 1656, 1076, 258, 1482, 529, 1962, 1255]	[1707, 2001, 1869, 1952, 915, 285, 1936, 1727, 1022, 1758, 1129, 628, 838, 1739, 2310, 1484, 917, 1348, 1660, 1413, 2110, 1552, 2000, 1390, 509, 1656, 626, 1482, 1483, 529, 1255, 2151]
1902	8	314	[1856, 561, 176, 531, 2086, 1067, 476, 577, 23, 559, 1016, 507, 922, 1759, 566, 460, 496, 508, 2027, 22]	[476, 559, 2078, 635, 1016, 490, 1759, 176, 1292, 990, 2027, 507, 460, 496, 2086, 22, 922, 1067]
1599	5	4	[1984, 2057, 1220, 1807, 1342, 1951, 629, 1103, 924, 1446, 23, 1700, 408, 1010, 674, 1329, 605, 488, 621, 20, 1027, 973]	[]
1847	38	77	[972, 266, 1139, 91, 1669]	[]
1550	3	315	[]	[1980, 1036, 327]
1543	8	39	[1626, 806, 1498, 1845, 1495, 1596, 1540]	[1930, 1626, 806, 1441, 657, 1498, 1495, 791, 864, 1596, 1540]
1596	8	39	[1930, 451, 1626, 657, 1498, 1411, 1410, 2155, 314, 1231, 1268, 1992, 922, 982, 1291, 1495, 1543, 864, 806, 1100, 418, 103, 823, 109, 2095, 21, 434]	[1930, 1626, 864, 806, 1498, 1410, 1495, 1543, 314, 1540]
1603	5	4	[1700, 674, 1007, 1731, 1951, 488]	[2412, 1330, 1241, 1951, 1009, 1991, 1700, 348, 1175, 1090, 2169, 673, 674, 1721, 2067, 1329, 2167, 488, 1599, 2400, 1012, 2178, 1216, 1210, 2291, 1221, 2150, 2149, 346]
1580	27	0	[]	[1447, 909, 1059, 1967, 1738, 1949, 2232, 960, 1868]
1838	14	4	[]	[1213, 1212, 179, 1491, 234, 1050, 894]
1905	4	0	[2001, 747, 1987, 1933, 2204, 1461, 1494, 619, 2102, 344, 2071, 1660, 1413, 2070, 483, 1552, 1794, 69, 1829, 1070, 1076, 529, 1962, 1384]	[2071, 595, 1413, 747, 1962, 1494, 1076, 619, 2070, 1987, 344, 1794, 69]
2111	7	0	[1707, 1531, 2265, 1779, 1726, 1813, 977]	[]
1931	2	316	[655, 1886, 1474, 176, 362, 1286, 1342, 161, 1998, 1045, 23, 698, 208, 344, 255, 1144, 744, 1380, 1912, 572, 805, 1888, 230, 1400, 204, 1662, 2017, 1181, 418, 1939, 21, 491, 973, 411, 994, 1289]	[1297, 655, 1380, 2065, 2017, 1592, 278, 491, 538, 184, 547, 1286, 255]
1979	7	0	[217, 1779, 1602, 1300, 1813, 1461, 977]	[]
1632	14	317	[1236]	[]
1919	6	2	[2179, 655, 746, 1474, 1772, 1342, 1298, 1101, 123, 1045, 2172, 448, 199, 1892, 184, 344, 2160, 255, 917, 550, 1695, 572, 230, 1400, 1290, 1865, 1224, 418, 2017, 1181, 1592, 299, 278, 1939, 1382, 1615, 411, 994]	[]
1581	11	2	[2369, 2377, 2100, 1569, 2140, 1489, 1939, 1865, 2226, 1003, 1535, 1849, 1032, 2227, 1134, 1669, 977]	[]
1645	5	4	[924, 1700, 674, 1951, 629, 488]	[1330, 1241, 1603, 1951, 1009, 1991, 1700, 348, 1175, 1162, 1090, 2169, 673, 674, 1721, 2067, 1329, 2167, 2247, 1599, 488, 2400, 1012, 1216, 1210, 2291, 2150, 346]
1763	6	164	[1656, 1506, 1248, 670, 1918, 1177]	[]
1600	22	99	[451, 1045, 23, 1890, 1331, 973, 1544, 994, 186, 744]	[1342, 1547, 1597, 1924, 505, 1544, 2191, 186, 744, 1633, 1921, 664, 207, 388, 608, 1855, 1112, 1890, 152]
1697	2	35	[1984, 1737, 1163, 551, 686, 1101, 1045, 23, 705, 255, 837, 230, 1826, 391, 496, 605, 488, 1722, 2017, 2178, 558, 1922, 994, 346, 1289, 1651, 793]	[551, 558, 705, 1101, 793]
1728	11	98	[320, 673]	[]
2219	23	318	[]	[]
1762	8	49	[1406, 717, 985, 106, 1251, 1101, 314, 23, 1691, 104, 1990, 466, 1623, 725, 103, 557, 315, 2094, 1736]	[1406, 1691, 717, 103, 725, 1990, 466, 106, 104, 315, 1251, 2094, 1520, 1736]
1605	11	7	[]	[]
1966	6	164	[1780, 1570, 2017, 967, 1785, 2002, 2091, 1479]	[]
1601	11	7	[788, 1606, 2218, 1833, 548, 1032, 2131, 23, 1527, 2172, 408, 1967, 1830, 1836, 1134, 1142, 2008, 1662, 20]	[]
1607	11	7	[2008, 1527, 1601, 548, 1468, 1142, 1861]	[]
1686	16	50	[698]	[1842, 1047]
1606	11	7	[2159, 1601, 1833, 1003, 1342, 2131, 736, 23, 1527, 2172, 705, 1489, 839, 2250, 744, 378, 1836, 230, 388, 1468, 1142, 2008, 2017, 1356, 558]	[]
1718	11	98	[1724, 1814, 1728]	[]
1932	8	319	[760, 1777, 648, 992, 2078, 1291, 1320, 183, 452, 1257, 1588, 154, 111, 553, 636, 1259, 120]	[1291, 1777, 648]
1715	11	8	[1907, 1832, 2045, 1696, 1791]	[]
1621	11	8	[1316, 139, 1380, 2058, 378, 381, 1907, 1832, 1770, 1286, 382, 1710, 1696, 1715, 1791]	[]
1704	10	137	[836, 54]	[]
1706	10	0	[836, 580]	[]
1871	10	137	[513, 2358, 1781, 1933]	[]
1682	10	0	[]	[]
1604	13	7	[2100, 2140, 2248, 1178, 387, 973, 1893, 960, 977]	[]
1888	16	0	[2159, 2078, 561, 176, 811, 1692, 1342, 2086, 1067, 314, 1045, 23, 652, 1505, 1016, 1292, 1331, 507, 744, 720, 815, 1288, 733, 572, 230, 508, 204, 1821, 418, 2017, 1842, 20, 21, 1922, 434, 411, 2027, 22, 1289, 777]	[2407, 2159, 1505, 805, 507, 2127, 1393, 777]
2000	19	150	[285, 1936, 1727, 1022, 1758, 2204, 1129, 614, 1494, 1779, 1666, 344, 1348, 1413, 482, 253, 2110, 1552, 509, 1656, 2017, 1482, 1076, 258, 529, 2202]	[925, 206, 1413, 1952, 915, 1399, 1739, 2310, 529, 1022, 1552, 1484, 2417, 1255]
2084	11	2	[1776, 1068, 282, 1178, 478, 1947, 324, 1735, 1944, 1669, 280, 395]	[]
1865	11	2	[2377, 2100, 1919, 1581, 2140, 1034, 1489, 1178, 1892, 2252, 1535, 1032, 1134, 1669, 977]	[]
2138	10	0	[1957, 2190, 1469, 54, 900]	[]
1957	10	15	[1306, 2190, 1781, 1793, 438, 836, 828, 1519, 2017, 54, 209, 91, 1717, 1334]	[]
1757	10	229	[1062]	[1062, 1871, 836, 1706, 1668, 2138, 2118, 1386, 1699, 1315, 1417, 1862]
1920	3	0	[]	[]
2068	19	79	[1737, 157, 1662, 1163, 558, 1789, 698, 408, 833, 1101, 12, 1670, 349]	[400, 1737, 1722]
1710	11	8	[139, 2241, 147, 1506, 2052, 1166, 1391, 1858, 1763, 1941, 1458, 12, 1642, 1177]	[]
2360	16	0	[508, 2078, 1016, 561, 1063, 2027, 2335, 686, 507, 21, 1902, 1692, 2336, 2086, 720, 2164]	[2390, 1782, 2335, 2336, 2420]
2379	2	10	[2299, 1498, 507, 315, 2318, 508, 720, 314]	[2386, 2299, 2318, 2164]
1849	6	2	[927, 2377, 655, 759, 316, 2087, 1535, 448, 1489, 932, 184, 744, 575, 2369, 572, 230, 149, 1480, 513, 1919, 1581, 1127, 2017, 1181, 621, 298, 1939, 529, 837]	[]
1689	10	277	[2190, 1781, 836, 1229, 1949, 900, 1197]	[]
1649	5	0	[]	[426, 1071, 474, 478, 163, 190]
1769	2	0	[558, 1912, 1498]	[1235, 1617]
1981	1	101	[1983, 1254, 288, 11, 25, 1295, 1333, 340, 545, 1958, 720]	[]
2259	6	0	[655, 1654, 1586, 2087, 2176, 1342, 1609, 736, 1447, 23, 1558, 208, 1348, 1339, 1912, 572, 230, 1400, 1647, 1855, 994, 1738, 1321, 1031, 2017, 1181, 298, 1289, 1893, 960]	[1447, 1573, 1181, 2087, 1774, 1647, 1893]
1760	8	320	[969, 879, 1564, 992, 724, 774, 462, 1257, 761, 1853, 1825, 1402, 111, 118, 112, 1259]	[879, 724, 462, 1257, 1853, 761]
2004	3	0	[1977, 1565]	[1977, 1565, 1824, 1349, 1029]
1708	10	229	[2190, 1477, 836, 1469, 54, 2138, 1985, 209, 1334, 2358, 1197, 1717]	[1306, 2190, 1793, 485, 836, 1469, 2138, 1443, 1315, 1757, 1417, 1862]
1781	10	230	[1957, 655, 520, 2320, 1689, 1519, 1668, 176, 993, 1342, 1536, 653, 1045, 1871, 1528, 1967, 1899, 208, 2190, 471, 572, 828, 1985, 230, 54, 1665, 418, 1181, 1229, 209, 1619, 1230, 1608, 1382, 1717]	[]
1717	10	15	[1957, 1306, 2190, 1781, 438, 836, 828, 54, 208, 209, 1699, 1334, 227, 79]	[]
1736	8	49	[45, 1406, 1163, 717, 1498, 106, 895, 1251, 1342, 1445, 314, 1265, 23, 635, 1691, 486, 408, 104, 230, 1990, 466, 854, 1762, 496, 1060, 1821, 1100, 725, 103, 557, 1815, 21, 315, 2094, 1174, 1389]	[1265, 23, 45, 1406, 717, 1691, 725, 103, 1990, 466, 106, 104, 315, 1762, 2094, 1174, 1060]
2075	11	8	[2100, 2156, 2052, 1455, 1967, 2311, 1949, 2252, 1944, 1868]	[]
2125	26	0	[2081]	[]
1735	13	6	[451, 2100, 2248, 1669, 1947, 977, 1447, 1800, 1779, 1331, 271, 1944, 1428, 1300, 2108, 2140, 1662, 1181, 473, 1586, 960, 1670]	[]
1765	8	39	[1563, 1158, 561, 176, 1498, 1411, 1410, 531, 1692, 1067, 314, 692, 1464, 23, 652, 1292, 1343, 507, 1268, 1217, 922, 720, 1540, 760, 1288, 496, 1296, 806, 1283, 891, 109, 2095, 1902, 2027, 22]	[1563, 692, 652, 1283, 891, 1498, 2095, 531, 574, 1268, 1217, 720]
1989	13	0	[]	[]
1918	6	215	[2017, 2171, 1763, 1372]	[]
1983	1	101	[1254, 2159, 559, 25, 176, 1498, 183, 1343, 1295, 1063, 507, 1981, 1958, 1067]	[1254, 288, 11, 180, 25, 1481, 1333, 1981, 1958, 269, 360]
2102	19	29	[1367, 1299, 2147, 2340, 747, 1076, 2070, 619, 2121, 1905, 1666, 2348, 1987, 344, 1933]	[2147, 2340, 1076, 619, 1666, 2348, 1987, 1933]
2147	19	29	[1299, 550, 2340, 747, 1076, 2070, 619, 2121, 1905, 2102, 1666, 2348, 1987, 344, 1933, 1962]	[2340, 1076, 619, 2102, 2348, 1987]
1923	19	4	[2147, 2340, 747, 1076, 2070, 619, 2121, 1905, 2102, 1666, 2348, 1987, 344, 1933]	[2147, 1076, 619, 2102, 2348, 1987, 1933]
1822	6	0	[12, 638, 1858, 140]	[1834, 1652, 638, 1457, 2036, 283, 1239, 140]
1881	6	7	[378, 1527, 980, 1839, 572, 2017, 558, 408, 1766, 2165, 2218, 1830, 184, 2092, 1137]	[]
1683	8	41	[743, 1122, 1389, 2314, 1759, 1107, 2017, 1498, 109, 1410, 1342, 658, 643, 791, 314]	[1930, 743, 2314, 1498, 1819, 325, 1525, 286]
1726	7	6	[2265, 23, 1181, 270, 1779, 2223, 244, 584, 1300, 2108, 1944, 108, 1813, 977]	[1350, 1025, 972, 1869, 270, 336, 2380, 1300, 1003, 584, 1359, 1646, 2405, 2223, 108, 1813, 977]
1934	11	6	[1447, 448, 1057, 1181, 1800, 1558, 998, 2248, 1193, 1944, 960, 1013, 1735]	[]
2100	11	2	[2377, 1654, 136, 2248, 1032, 977, 1776, 1178, 1944, 575, 297, 1428, 1134, 1865, 1127, 660, 621, 2017, 1604, 2227, 1735, 837]	[]
1950	9	321	[]	[]
1721	5	0	[1984, 924, 1045, 1202, 2178, 674, 1207, 408, 505, 1027, 1329, 1807, 346, 629, 488]	[1984, 1330, 1241, 1603, 1807, 629, 1009, 924, 1991, 1202, 1110, 1090, 2169, 673, 674, 2067, 1329, 2167, 1599, 488, 2400, 1012, 2178, 1216, 1027, 2149, 346]
2028	4	50	[2086, 507, 1292, 496]	[2027, 460, 496]
1811	4	50	[1837]	[]
1742	17	50	[1432, 1744, 281, 1942]	[1026, 471, 1744, 281, 2136, 2246, 973, 1497, 1404, 1942]
1799	4	50	[]	[1837, 281]
1837	4	50	[1811]	[]
1702	3	64	[624]	[552, 408]
1971	9	11	[2159, 45, 1242, 1584, 1536, 1067, 1101, 23, 486, 1666, 922, 769, 695, 2070, 466, 1590, 2017, 557, 994, 1174, 335, 1289]	[486, 1666, 23, 1879]
1835	3	322	[2141]	[2141]
1970	6	2	[1339, 746, 1054, 1224, 23, 2017, 667, 424, 1909, 423, 1939, 1988, 1995, 1225, 1290, 575, 1674, 187]	[]
1809	11	98	[1944, 1806]	[]
1810	28	0	[1019, 1575, 1965, 208, 2267, 973]	[2267]
1965	28	123	[655, 451, 2159, 659, 45, 1537, 176, 2267, 1342, 161, 1045, 23, 1899, 208, 1331, 1845, 255, 1912, 572, 1262, 1400, 850, 513, 204, 1628, 1662, 2017, 2199, 418, 20, 1619, 21, 1774, 986, 973, 1382, 1615, 411, 1289, 994, 1332, 2293, 837]	[2199, 1863, 2293]
1792	28	323	[1965]	[2267, 1810]
1880	3	0	[]	[2329, 2323, 2200, 1608, 1678, 419, 653, 1974, 1618]
1767	3	0	[]	[]
1997	2	8	[1822, 2064, 2320, 1725, 638, 2317, 2066, 140, 2036, 12, 1834]	[1267, 139, 1725, 638, 2317, 2066, 2036, 12, 1834]
2140	11	2	[2100, 2017, 1967, 230, 926, 1401, 1944, 1134, 960, 2090]	[]
2146	3	145	[1960]	[1960]
1960	3	324	[1122, 293, 1045, 1740, 736, 1030, 1332]	[1122, 1740]
1800	11	6	[1480, 1321, 1447, 1057, 1181, 1558, 998, 125, 2087, 2181, 1805, 1934, 1193, 1944, 960, 1735]	[]
1805	11	6	[1057, 2087, 977, 1447, 448, 1800, 1558, 125, 271, 1944, 1480, 1193, 1614, 1112, 1648, 1181, 973, 1934, 994, 960]	[]
1761	3	4	[451, 1912, 1583, 23, 266, 418, 2024, 322, 230, 1619, 1400, 899, 821, 1382, 1615, 290, 1332]	[290, 1583, 2047, 266, 2024, 322, 704, 899, 821, 146, 1099, 901, 1109]
2024	3	4	[550, 266, 179, 418, 899, 973, 416, 290, 901, 1109, 769]	[266, 5, 350, 899, 821, 290, 901, 741, 1167]
1741	2	164	[595, 1047, 1418, 1976, 167, 1815, 1475]	[595, 1047, 1418, 1976, 167, 612, 2144, 898, 1815, 1475, 606]
2105	13	108	[2140, 1630, 1944, 1591, 1735]	[]
2133	15	0	[451, 1628, 659, 2324, 471, 1665, 1899, 1752, 2096, 411, 1137, 2298, 2081, 591, 2351]	[2321, 2286, 2324, 1828, 1137, 2081]
1743	22	26	[451, 1886, 1107, 1498, 952, 1342, 161, 1045, 23, 1901, 207, 1400, 204, 1890, 418, 1091, 1619, 1525, 1061, 973, 1615, 1190]	[1803, 694, 1924, 608, 230, 986, 388, 1342, 2191, 204, 2278]
1909	11	2	[746, 1054, 1224, 1581, 2017, 667, 1555, 1988, 1995, 1225, 1970, 12, 571, 187]	[]
1766	11	7	[378, 1839, 1881, 2165, 184, 2092]	[]
1764	11	0	[139, 1907, 1832, 12, 1523, 1696, 1791]	[]
1770	11	8	[139, 1380, 2065, 2058, 2017, 698, 1907, 1832, 184, 422, 12, 1696, 1791]	[]
1784	11	8	[1289, 349]	[]
1776	13	219	[1886, 2100, 1068, 1635, 1181, 211, 1178, 230, 1753, 1608, 1947, 1342, 1032, 1944, 960, 977]	[]
1806	11	98	[1401, 1809]	[]
1814	11	0	[2375, 1801, 1718]	[]
1795	11	98	[1801, 1718]	[]
1801	11	98	[2206, 926, 1401, 1795, 960]	[]
1884	4	3	[293, 23, 558, 721, 698, 1700, 313, 846, 1427, 1174]	[1444, 313, 293]
1858	6	0	[1176, 448, 2052, 2017, 558, 1458, 12, 1710, 1642, 1177]	[]
2168	8	56	[1016, 635]	[1272, 2098, 2050, 89, 1588, 651, 780, 666, 2145, 2184, 33, 635, 990, 2093, 1636, 1549, 2142, 1352, 1051, 620, 145, 2053, 1215, 675, 1426, 2032, 1320, 533, 1937]
1866	8	40	[1930, 23, 28, 657, 1593, 1623, 1819, 546, 609, 1410, 1845, 315, 434, 1231, 1596, 314]	[1930, 28, 657, 263, 1231, 329]
2103	26	158	[1045, 451, 23, 1665, 572, 1189, 2017, 1888, 1491, 292, 993, 1535, 850, 1847, 1618, 2090, 411]	[1663, 1851, 993, 1261, 1883, 1618, 739]
1815	2	59	[1886, 45, 1107, 2096, 1609, 1265, 23, 1901, 898, 1475, 513, 1392, 418, 2017, 1091, 1615, 434, 411, 1174, 1389, 1289, 1736]	[595, 451, 1901, 1418, 418, 1107, 1475]
1974	7	0	[1447, 1635, 1665, 572, 1460, 142, 2017, 1610, 1833, 973, 2263, 1342, 2200]	[2414, 653, 1313, 1041, 2410, 2329, 1064, 142, 2263, 2402, 1155, 1635, 1968, 310, 268, 2051, 458, 2323, 1608, 419, 2200]
2124	9	115	[655, 451, 1886, 2159, 1107, 561, 176, 2096, 1342, 161, 1536, 1998, 1609, 1045, 23, 486, 208, 1666, 1898, 693, 2081, 744, 1633, 572, 207, 694, 1888, 230, 1400, 204, 656, 2074, 1855, 643, 1890, 418, 2017, 20, 1619, 21, 1711, 973, 1382, 411, 1289, 994, 22, 1332]	[451, 1107, 2096, 1342, 161, 1536, 1998, 1045, 980, 744, 1633, 1803, 1400, 230, 2074, 204, 1890, 298, 21, 973, 1615, 994, 22, 1289]
2056	16	4	[1984, 451, 1322, 1401, 1101, 705, 408, 2169, 673, 471, 391, 488, 1665, 2017, 2178, 558, 491, 1027, 973, 434, 346]	[1370, 2057, 1010, 1161, 1220, 1007, 1096, 1510, 966]
1949	27	8	[1045, 451, 1628, 659, 572, 2017, 175, 1967, 230, 1608, 1382, 359, 184, 1615, 1342, 1893, 1868]	[]
1868	11	8	[927, 655, 1025, 1474, 2017, 1338, 1558, 1967, 278, 230, 359, 1949, 1300, 2108, 849, 960, 2200, 1834]	[]
1967	27	8	[655, 451, 1886, 659, 1342, 978, 1813, 1045, 736, 1781, 789, 1779, 359, 572, 230, 1571, 388, 1949, 1618, 1868, 2140, 2017, 1662, 298, 727, 2311, 1289, 1893, 960, 2079]	[]
1471	4	325	[2001, 1707, 445, 1322, 1905, 802, 1342, 1022, 2204, 1461, 1440, 23, 614, 1494, 838, 698, 208, 1972, 744, 1000, 917, 1348, 1413, 1400, 587, 483, 1552, 204, 1775, 488, 1453, 1390, 2017, 1181, 1449, 2006, 973, 1382, 1922, 411, 1893, 1289, 1602, 837]	[2001, 802, 2204, 1431, 1440, 838, 1972, 917, 1348, 868, 1413, 964, 1552, 1775, 1453, 1524, 1449, 529, 1427, 2151]
1956	13	7	[1954, 1134, 1605]	[]
1802	2	326	[1873, 1705, 1942]	[450, 1456, 1169, 2134, 2420, 1942]
1859	6	327	[1906, 1836, 1470, 2017, 1601, 1606, 2165, 1833, 2264, 1459, 1142, 2131, 1861]	[]
1861	6	327	[1906, 2008, 1859, 1527, 1836, 2017, 1494, 1601, 1606, 1833, 973, 1142, 2131]	[]
2131	6	327	[2008, 1453, 378, 1836, 2009, 1839, 2017, 1601, 408, 1606, 1833, 1382, 1342, 1289, 1142]	[]
1906	6	327	[1859, 1527, 2017, 1833, 2131, 1861]	[]
1836	11	7	[2008, 1025, 378, 1527, 2392, 1890, 660, 2017, 558, 1606, 1400, 1833, 1608, 184, 994, 1944, 1142, 2131]	[]
1830	11	7	[1313, 2190, 378, 1839, 1494, 2017, 1881, 1601, 2165, 2218, 1619, 1833, 208, 184, 2092, 548, 1142, 1618]	[]
1833	11	7	[659, 2396, 2392, 1601, 2131, 2361, 1609, 1527, 2403, 486, 1974, 1839, 207, 2404, 2398, 1142, 2008, 2017, 1608, 2373, 2395]	[]
1839	11	7	[2017, 1460, 1881, 2165, 2218, 1830, 1833, 230, 1608, 184, 1382, 12]	[]
1878	27	7	[1940, 1917, 2015, 2215]	[]
1917	11	7	[341, 2217, 1878, 378, 1836, 1940, 1839, 2017, 1766, 2215, 2015, 7]	[]
2051	7	4	[1635, 448, 142, 20, 458, 2263, 277]	[]
1877	7	4	[]	[1894, 1511, 653, 1041, 2410, 2329, 142, 2263, 1678, 2402, 1974, 1513, 1168, 277, 1968, 310, 2051, 458, 1608, 419, 2200]
1968	7	4	[1028, 1635, 142, 973, 2263, 271, 277, 1944]	[]
2170	26	121	[]	[1846]
1940	6	7	[2217, 2017, 1881, 2215, 488, 2015]	[]
2015	6	7	[2217, 1917, 378, 1527, 1940, 2017, 2215, 1878]	[2217, 1917, 1940, 2215, 2250, 1353, 2059, 562, 1878]
1988	6	2	[746, 2087, 1995, 187, 199, 683, 184, 2065, 1695, 572, 1909, 353, 1225, 465, 571, 1054, 1224, 1662, 2017, 667, 1181, 1939]	[]
2036	11	8	[12, 139, 2013]	[]
1834	11	8	[2064, 2052, 408, 2066, 12]	[]
1840	13	6	[2100, 972, 1800, 1558, 1489, 2248, 1669, 1032, 1934, 2108, 1944, 960, 1735]	[]
2137	6	6	[655, 2176, 2181, 2002, 1342, 161, 2117, 1101, 23, 184, 2160, 550, 68, 572, 230, 2112, 2017, 1181, 2007, 994, 837]	[2176, 2117]
1977	3	328	[1609, 2159, 736, 1734, 1565, 1181, 1846, 211, 1030, 2090]	[1565, 1824, 2004, 1349, 1029]
2066	6	8	[12, 140, 139, 1834]	[]
1964	26	0	[]	[1663, 1851, 993, 2103, 1677, 1261, 2255, 739]
1959	26	211	[]	[1663, 1851, 993, 2103, 1261, 1684, 739]
2057	16	4	[998, 1401, 1342, 1045, 1910, 705, 1900, 744, 293, 673, 207, 674, 230, 391, 1599, 1112, 389, 458, 1619, 1532, 973, 1382, 1615, 411, 994]	[1370, 1010, 1161, 1220, 1007, 2056, 1096, 1510, 966]
2048	7	4	[1635, 207, 142, 2263, 277, 1944]	[]
2026	5	23	[1984, 1788, 45, 1606, 1807, 1951, 629, 924, 23, 1700, 408, 812, 1944, 673, 266, 674, 230, 474, 1329, 605, 2247, 488, 418, 2178, 20, 1027, 1389]	[1330, 1241, 1603, 1009, 1991, 1175, 1090, 2169, 673, 674, 1721, 2067, 2167, 2247, 1599, 2400, 1012, 1216, 2150, 2412, 346]
2059	11	7	[1940, 341, 378]	[]
1954	13	7	[1956, 2140, 283, 1032, 960]	[]
1867	8	41	[1402, 609, 1259, 649, 879, 1564, 1853, 770, 761, 969, 992, 724, 462, 1257, 112, 120, 743, 111, 118]	[879, 992, 649, 724, 1257, 1853, 111, 553, 112, 118]
1870	8	41	[1572, 879, 992, 724, 1257, 761, 1853, 1825, 1402, 111, 1259, 1625, 118, 553, 112, 609, 649]	[879, 992, 649, 724, 462, 1257, 1853, 1065, 111, 1625, 553, 112, 609, 118]
1882	8	41	[969, 879, 992, 724, 462, 1257, 119, 1853, 1402, 111, 1259, 118, 553, 112, 609, 649, 120]	[112, 879, 992, 649, 724, 462, 1257, 1853, 111, 553, 761, 118]
2110	19	12	[2001, 1911, 915, 285, 1936, 1727, 1022, 1758, 2204, 1129, 1494, 698, 1739, 2310, 1666, 344, 1484, 1660, 1413, 935, 482, 1552, 69, 2000, 509, 1656, 2017, 1076, 1482, 2202, 529, 1962, 1657]	[1129, 1413, 509, 1656, 1911, 935, 482, 285, 258, 1936, 253, 1727, 1022, 1552, 1758, 1891, 1657]
2173	3	11	[1139, 2018]	[1396, 2347, 195, 1139, 965, 1120, 363, 2018]
1873	2	133	[1802]	[]
2018	3	11	[2173]	[1451, 102, 2173, 195, 1139, 965, 1120, 363]
2082	6	0	[1176, 1433, 1763, 1248, 1918, 1941, 1372]	[1176, 1177, 1506, 1858, 1763, 1248, 1918, 1941, 1337, 1642, 1372]
1993	8	41	[1026, 2159, 561, 1410, 692, 1464, 652, 1292, 542, 507, 1705, 508, 2027, 1613, 20, 109, 1902, 1887, 2083, 22]	[]
1955	8	41	[760, 1930, 1746, 775, 898, 1498, 2381, 1594, 434, 1231, 791, 2083, 1004, 286, 314]	[1930, 775, 2381, 1498, 791, 286, 718]
2148	8	41	[1749, 1930, 1626, 2381, 1498, 1819, 1410, 1231, 36, 1559, 286, 314]	[1930, 806, 1441, 657, 775, 286, 2381, 1498, 1410, 791, 1231, 864, 1596, 1540]
2020	8	41	[2139, 1131, 718, 1915]	[844, 1131, 2381, 1915, 1594, 73, 286, 718]
1875	11	6	[1609, 2137, 1851, 2017, 1558]	[]
1262	15	89	[451, 659, 45, 1460, 1342, 2155, 2086, 1103, 735, 1045, 23, 2081, 769, 572, 207, 230, 1400, 892, 204, 849, 1618, 1628, 1579, 1662, 2017, 389, 418, 20, 1619, 973, 1382, 2025, 1615, 411, 994, 1389, 1289]	[2408, 1628, 659]
2008	6	0	[1836, 2017, 298, 1606, 1833, 184, 849, 1142, 2131]	[]
2258	11	166	[2256, 2100, 2249, 1581, 2252, 91, 1134, 1847, 1735]	[]
2252	11	166	[2256, 2100, 1321, 2249, 1558, 2248, 1865, 1362, 1669, 2258, 977]	[]
